label,text,label_encoded
ham,solve case man found murdered ltdecimalgt ltgt afternoon wife called police police questioned everyone wife siri sleeping murder took place cook cooking gardener picking vegetables housemaid went post office children went play neighbour went marriage police arrested murderer immediately whos reply reason brilliant,0
ham,going dinner soon,0
ham,kkwhen give treat,0
ham,wow thats gay firmware update help,0
spam,secret admirer reveal thinks special call opt reply reveal stop per msg recd cust care,1
ham,slept timeyou,0
ham,relaxing time ever get every day party good night get home tomorrow ish,0
spam,last chance claim worth discount vouchers today text shop savamob offers mobile savamob pobox muz sub,1
ham,schedule next week town weekend,0
ham,darlin way london smashed another driver big dent really missing xxx,0
ham,sent email address incomm right,0
ham,toldshe asking wats matter,0
ham,pay ltdecimalgt lakhs,0
spam,flirting txt girl bloke name age girl zoe join get chatting,1
ham,got room soon hadnt put clocks back til shouted everyone get realised wahay another hour bed,0
spam,rgent attempt contact call tcsbcmwcnxx callcost ppm mobilesvary max,1
ham,wan watch movie,0
ham,jus finish watching,0
ham,sent webadres geting salary slip,0
ham,famous quote develop ability listen anything unconditionally without losing temper self confidence means married,0
spam,urgent call landline complimentary ibiza holiday cash await collection sae tcs box ppm,1
ham,got collect car lei,0
ham,ill text creepy like wont think forgot,0
spam,free msgwe billed mobile number mistake shortcode please call charges refundedthis call free landline,1
ham,dont thnk wrong calling,0
ham,carlos friends already asking working weekend,0
ham,real tho sucks cant even cook whole electricity hungry,0
ham,lol mad first woke gave,0
ham,got lots hair dresser china,0
ham,callin say take care bruv,0
ham,dis yijue jus saw mail case huiming havent sent num dis num,0
ham,lar joking wif oni,0
ham,ducking chinchillas,0
ham,fucking chickened messaged would late woould buzz didnt hear word,0
ham,,0
ham,hiya like hlday pics looked horrible took hows camp amrca thing speak soon serena,0
ham,way could pick something tonight,0
ham,parents kidz friends colleagues screaming surprise waiting sofa naked,0
ham,noe wat time place dat sells closes,0
ham,liked new mobile,0
spam,private account statement shows unredeemed sim points call identifier code expires,1
ham,home ard wat time reach,0
spam,freemsg claim sms messagestext nowuse webmobile mates etc join txtcom pwk box lawu remove txtx stop,1
ham,girl stay bed girl doesnt need recovery time rather pass fun cooped bed,0
spam,ibh customer loyalty offer new nokia mobile txtauctiontxt wordstart get nowt,1
ham,bus way calicut,0
ham,entirely sure understood text hey weekend,0
ham,company goodenvironment terrific food really nice,0
ham,stupidits possible,0
ham,wat,0
ham,going lunch,0
ham,sounds haha wah yan jiu fast liao,0
ham,naughty little thought better flirt flirt flirt rather loving someone gettin hurt hurt hurt gud nyt,0
ham,good day mine really busy much tomorrow night,0
ham,thanks looking really appreciate,0
ham,love wine dine lady,0
ham,plz note anyone calling mobile amp asks type ltgt ltgt disconnect callcoz attempt terrorist make use sim card itz confirmd nokia motorola verified cnn ibn,0
ham,operate ltgt,0
ham,awesome plan get time like ltgt ill text details wee bit,0
ham,talk atleast day otherwise miss best friend world shakespeare shesil ltgt,0
ham,tired special,0
ham,write msg put dictionary mode cover screen hand press ltgt gently remove hand interesting,0
ham,sure cant take sick time,0
ham,noe ben going,0
spam,dear matthew please call landline complimentary lux tenerife holiday cash await collection ppm sae tcs box skxh,1
ham,home work meh,0
spam,think smart win week weekly quiz text play nowtcs winnersclub box gbpweek,1
ham,hmmmy uncle informed hes paying school directly pls buy food,0
ham,carlosll minute still need buy,0
ham,den weekdays got special price haiz cant eat liao cut nails oso muz wait finish drivin wat lunch still muz eat wat,0
ham,nice day today love dearly,0
ham,bought test yesterday something lets know exact day ovulatewhen get wks pls pls dont fret know worried pls relax also anything past history need tell,0
ham,joys father john john name joys father mandan,0
ham,bot notes oredi cos juz rem got,0
ham,hoping get away langport still town tonight,0
ham,keep ten shelf buy two egg,0
ham,mean left early check cos working,0
spam,tonexs subscription renewed charged choose polys month billing msg,1
ham,tomorrow going theatre come wherever call tell come tomorrow,0
ham,okay wait,0
ham,yep great loxahatchee xmas tree burning ltgt starts hour,0
ham,tot outside cos darren say come shopping course nice wat jus went sim lim look player,0
ham,time flight tmr,0
ham,since side fever vomitin,0
ham,good words words may leave dismay many times,0
ham,nothing problem,0
ham,ill text drop,0
ham,bus going home,0
ham,first strike red one bird antelope begin toplay fieldof selfindependence believe flower contention growrandom,0
ham,aiyo please got time meh,0
ham,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng,0
ham,hey iouri gave number wylie ryans friend,0
ham,wan haf lunch canteen,0
ham,dude like buff wind,0
ham,noits ful song lyrics,0
ham,meh thgt clash really dun mind dun seen lost weight gee,0
ham,great shoot big loads get ready,0
ham,dear free messages without recharge,0
ham,chill another hrs could sleep pain surgical emergency see unfolds okay,0
ham,means got epi shes fine shes,0
ham,great princess thinking,0
spam,maxmonth tcsc web age stop txt stop,1
ham,cthen thk shd enuff still got conclusion contents references ill contents cover,0
spam,urgent please call landline complimentary lux costa del sol holiday cash await collection ppm sae tcs james ehrr,1
ham,love give massages use lots baby oil fave position,0
ham,sent like,0
ham,congratulations ore owo enjoy wish many happy moments fro wherever,0
ham,friends help problems give stupid suggestion lands another problem helps forgt previous problem,0
ham,ding break fassyole blacko londn,0
ham,taking ure practical lessons start june,0
ham,darlin missin hope good time back time give call home jess,0
ham,look lib got stuff havent finish yet,0
spam,january male sale hot gay chat cheaper call national rate pmin cheap pmin peak stop texts call pmin,1
ham,finish liao,0
ham,huh early dinner outside izzit,0
ham,love hope anything drastic dont dare sell phone,0
ham,cos want thing,0
ham,career tel added contact indyarockscom send free sms remove phonebook sms ltgt,0
ham,sorry ill call later,0
spam,forwarded please call immediately urgent message waiting,1
ham,nope,0
ham,izzit still raining,0
ham,kkhow business,0
ham,meet corporation outside gap see mind working,0
spam,weeks savamob member offers accessible call details savamob pobox week savamob offers mobile,1
ham,package programs well,0
ham,dont know shes getting messages,0
spam,free game get rayman golf free games arcade get games settings reply post save activ press key arcade termsapply,1
ham,meant say cant wait see getting bored bridgwater banter,0
ham,time thinkin goin,0
ham,fuck babe happened come never came back,0
ham,wont trying sort house,0
ham,kyou girl waiting reception,0
ham,ask abt movie wan ktv oso,0
ham,bank say money,0
spam,todays voda numbers ending selected receive award match please call quoting claim code standard rates app,1
ham,wow never realized embarassed accomodations thought liked since best could always seemed happy cave sorry didnt dont give sorry offered sorry room embarassing,0
ham,dad back,0
ham,mate hav nice hol message say hello coz havent sent ages started driving stay roadsrvx,0
ham,hicts employee,0
ham,ive called hoping malaria know miss guys miss bani big pls give love especially great day,0
ham,aww must nearly deadwell jez iscoming todo workand whilltake forever,0
ham,babe miiiiiiissssssssss need crave geeee sad without babe love,0
spam,pls stop bootydelious inviting friend reply yes see stop send stop frnd,1
ham,know result,0
ham,hey babe friend cancel still visit,0
spam,free ringtone waiting collected simply text password mix verify get usher britney fml box ppw,1
ham,sister going earn,0
ham,sorry going home first daddy come fetch later,0
ham,could read love answered,0
ham,aight still want get money,0
ham,willing aptitude class,0
spam,santa calling would little ones like call santa xmas eve call book time,1
ham,beauty life next second hides thousands secrets wish every second wonderful life gud,0
ham,ltgt going get,0
spam,cashbincouk get lots cash weekend dear welcome weekend got biggest best ever cash give away,1
spam,urgent awarded complimentary trip eurodisinc trav acoentry claim txt dis morefrmmob shracomorsglsuplt,1
ham,wana plan trip sometme,0
ham,love little pocy bell sorry love,0
ham,hello madam,0
ham,bill thats bad,0
ham,saying order slippers cos pay returning,0
ham,give sec breaking ltgt cstore,0
spam,urgent attempt contact prize yesterday still awaiting collection claim call aclpm,1
ham,wait inside car park,0
ham,yun ahthe ubi one say wan call tomorrowcall look ireneere got bus ubi cresubi tech parkph wkg daysn,0
ham,problem yup going sch rem correctly,0
ham,icic lor den meet day,0
spam,widelivecomindex wmlidadafirsttruec ringtone,1
spam,ampm cost,1
spam,attempt contract weeks top prize either cash prize call,1
ham,fetch yun fetch,0
ham,howz girls never rang india,0
ham,thk wat eat tonight,0
ham,hes lag thats sad part keep touch thanks skype,0
spam,going bahamas callfreefone speak live operator claim either bahamas cruise cash opt txt,1
ham,ive got ltgt way could pick,0
ham,gud gudk chikku tke care sleep well gud nyt,0
spam,chance win wkly shopping spree txt shop tscs custcare xpwk,1
ham,around got car back,0
ham,mro coming gym machan goodnight,0
spam,mths half price orange line rental latest camera phones free phone mths call mobilesdirect free update orstoptxt,1
ham,den muz change plan liao back yan jiu,0
ham,yup studying surfing lor lazy mode today,0
ham,hahahause brain dear,0
ham,mark works tomorrow gets work house meet afterwards,0
ham,good night dear sleepwellamptake care,0
ham,first answer question,0
ham,compliments away system side,0
ham,hello love goes day wish well fine babe hope find job prospects miss boytoy teasing kiss,0
spam,balance next question sang uptown girl answer txt answer good luck,1
ham,really getting hanging around,0
ham,nah man car meant crammed full people,0
spam,welcome please reply age gender begin,1
ham,sir hope day going smoothly really hoped wont bother bills cant settle month extra cash know challenging time also let know,0
ham,anytime lor,0
ham,house water dock boat rolled newscaster dabbles jazz flute behind wheel,0
ham,yeah lol luckily didnt starring role like,0
ham,pls help tell ashley cant find number,0
spam,please call customer service representative freephone ampm guaranteed cash prize,1
ham,course dont tease know simply must see grins keep posted prey loving smile devouring kiss,0
ham,prefer free days tues wed fri oso ask workin lor,0
ham,know god created gap fingers one made comes amp fills gaps holding hand love,0
